Hz,x1,x2,y1,y2
0,0.3113130769230769,0.8678384615384616,0.29296,0.8928538461538462
0,0.23192307692307693,0.7309692307692308,0.21966153846153846,0.7236923076923076
0,0.3011861538461538,0.7125707692307692,0.2756169230769231,0.7051207692307693
0,0.27902846153846156,0.7683384615384615,0.24811769230769232,0.7927384615384615
0,0.3756269230769231,0.75146,0.3698461538461539,0.7977076923076923
0,0.37355,0.8115384615384615,0.31476923076923075,0.8367538461538462
0,0.3121238461538462,0.5977338461538462,0.3018338461538462,0.58599
0,0.4043907692307692,0.5981515384615385,0.3926323076923077,0.5943115384615385
0,0.49539769230769237,0.65014,0.3995769230769231,0.6097
0,0.4962892307692308,0.585156923076923,0.44137,0.6467384615384615
0,0.43539692307692307,0.7307092307692308,0.3507538461538462,0.7326292307692308
0,0.3982146153846154,0.942976923076923,0.3893384615384615,0.9457153846153846
0,0.5562153846153847,0.9740769230769231,0.4527707692307692,0.999623076923077
0,0.59436,0.9830461538461539,0.5469446153846154,0.9995615384615385
0,0.642916923076923,0.9708846153846155,0.6502753846153846,0.9641846153846154
0,0.6614884615384615,0.9062076923076923,0.6465030769230768,0.9118846153846154
0,0.709906923076923,0.8704461538461538,0.6543461538461538,0.8851307692307693
0,0.9372692307692309,0.9625615384615384,0.9151923076923076,0.9736538461538462
0,0.8713615384615384,0.945276923076923,0.7351092307692308,0.9094769230769231
0,0.8140461538461539,0.9802230769230769,0.6910269230769231,1.0372769230769232
0,0.7641769230769231,0.9674307692307693,0.6993815384615385,0.923
0,0.9476538461538462,0.7856153846153846,0.9086846153846153,0.8540153846153846
0,0.881646153846154,0.8274846153846154,0.7622415384615384,0.8468846153846155
0,0.8273615384615384,0.8494461538461539,0.6855346153846155,0.8244692307692307
0,0.8158461538461538,0.8866846153846154,0.6964115384615385,0.8611923076923077
0,0.6385961538461538,0.7875,0.6370953846153846,0.7866461538461539
0,0.7555307692307692,0.7495753846153846,0.7247076923076923,0.7619953846153846
0,0.8407846153846154,0.7166969230769231,0.7968769230769231,0.7138423076923077
0,0.8777538461538461,0.6159992307692308,0.751036923076923,0.7158923076923077
0,0.7724384615384615,0.6803707692307692,0.6957769230769231,0.6391576923076923
0,0.6504707692307692,0.6813638461538462,0.6180246153846154,0.6385238461538462
0,0.7576423076923077,0.5900823076923076,0.6494053846153846,0.5886446153846154
0,0.6979046153846153,0.5788638461538461,0.6180246153846154,0.6385238461538462
0,0.5687346153846154,0.4806176923076923,0.5625953846153846,0.47458461538461544
0,0.5794338461538462,0.3920153846153846,0.5602199999999999,0.38912384615384615
0,0.6513361538461538,0.28405846153846154,0.5385561538461539,0.3673476923076923
0,0.7227861538461539,0.2885007692307692,0.6611976923076923,0.3009953846153846
0,0.8326846153846154,0.2683869230769231,0.7881384615384615,0.3079776923076923
0,0.9263307692307693,0.29791538461538464,0.8957615384615385,0.34982384615384615
0,0.9297846153846154,0.1999230769230769,0.8958538461538461,0.29878153846153843
0,0.9270769230769231,0.07743153846153847,0.9059615384615385,0.075798
0,0.8336,0.10057999999999999,0.6983369230769231,0.06478638461538462
0,0.6595115384615384,0.13712076923076924,0.61572,0.13865923076923078
0,0.6110623076923076,0.16113153846153846,0.46272076923076927,0.08952692307692309
0,0.40136846153846156,0.16279923076923078,0.32718461538461535,0.20816923076923077
0,0.4789969230769231,0.14561000000000002,0.3195076923076923,0.2242946153846154
0,0.41403076923076926,0.40724846153846156,0.3867976923076923,0.41485769230769237
0,0.47576,0.4564284615384615,0.4098746153846154,0.41947307692307695
0,0.45774000000000004,0.5114061538461538,0.3757007692307692,0.5712676923076924
0,0.49539769230769237,0.65014,0.4567553846153846,0.6536615384615384
0,0.5981476923076923,0.7725230769230769,0.43778,0.9026307692307692
0,0.46272076923076927,0.08952692307692309,0.40035307692307687,0.09630307692307692
0,0.6983369230769231,0.06478615384615384,0.64294,0.038792307692307695
0,0.9059615384615385,0.0758,0.8929538461538461,0.08819307692307692
0,0.6778792307692308,0.14495153846153846,0.6663476923076923,0.1351676923076923
0,0.6611976923076923,0.3009953846153846,0.5996269230769231,0.33712846153846154
0,0.8957615384615385,0.34982384615384615,0.8846307692307692,0.3583084615384615
0,0.9151923076923076,0.9736538461538462,0.9041076923076923,0.9818769230769231
0,0.751036923076923,0.7158923076923077,0.7173876923076924,0.7395992307692308
0,0.7247076923076923,0.7619953846153846,0.6534123076923077,0.7595038461538461
0,0.6855346153846155,0.8244692307692307,0.5832738461538461,0.8047461538461539
0,0.6771838461538462,0.9510692307692309,0.6652115384615385,0.9545153846153845
0,0.3910792307692308,0.832976923076923,0.2982946153846154,0.8527615384615383
0,0.34600000000000003,0.8054,0.3050023076923077,0.8117384615384615
0,0.3507538461538462,0.7326292307692308,0.30681,0.7172592307692308
0,0.42491692307692314,0.740546923076923,0.3113653846153846,0.7514246153846154
0,0.44906230769230765,0.6505838461538461,0.43600538461538463,0.6585438461538461
0,0.3918630769230769,0.6020038461538462,0.3710269230769231,0.60602
0,0.18429615384615386,0.22948846153846153,0.16710615384615385,0.3220192307692308
0,0.27472153846153846,0.21454307692307692,0.26600615384615384,0.24371384615384614
0,0.2867423076923077,0.2886453846153846,0.2714484615384615,0.29925076923076926
0,0.24168846153846155,0.34334846153846155,0.22502153846153847,0.3388076923076923
0,0.2055323076923077,0.3802869230769231,0.18548923076923077,0.3616692307692308
0,0.6461746153846154,0.3776,0.6126923076923076,0.37179999999999996
0,0.6180246153846154,0.6385238461538462,0.5952061538461538,0.6381315384615385
0,0.6957769230769231,0.6391576923076923,0.6471692307692308,0.6522546153846154
0,0.6465030769230768,0.9218846153846154,0.5954276923076923,0.9041538461538462
1,0.18970153846153845,0.09146923076923076,0.12524384615384615,0.11061923076923078
1,0.11704999999999999,0.11574769230769232,0.12800846153846154,0.17346153846153847
1,0.16264076923076923,0.16963153846153844,0.18059153846153847,0.15841461538461538
1,0.21864846153846154,0.12415923076923077,0.26772615384615384,0.14953153846153847
1,0.14006615384615387,0.24679,0.12800846153846154,0.2892230769230769
1,0.39146692307692305,0.1864230769230769,0.3861123076923077,0.1595230769230769
1,0.33122153846153846,0.17136230769230767,0.3078753846153846,0.18261923076923078
1,0.37029384615384614,0.09604692307692309,0.4634869230769231,0.07635692307692307
1,0.5413307692307693,0.10015153846153846,0.38129,0.2923276923076923
1,0.49302615384615384,0.12842615384615386,0.3644807692307692,0.09883384615384616
1,0.6258592307692308,0.08182,0.7190753846153847,0.17974615384615383
1,0.8369692307692307,0.09682692307692307,0.8463153846153847,0.08582538461538461
1,0.9,0.13219461538461538,0.8190846153846153,0.14077076923076923
1,0.9074076923076924,0.18688307692307693,0.8858769230769231,0.3130453846153846
1,0.7889615384615385,0.15599307692307693,0.7794923076923077,0.19717846153846152
1,0.8540307692307693,0.17080769230769233,0.7588046153846154,0.24739000000000003
1,0.7720153846153847,0.35271769230769234,0.7236353846153846,0.4388176923076923
1,0.6092192307692308,0.1927023076923077,0.4755923076923077,0.3135007692307692
1,0.4713507692307692,0.2351007692307692,0.4073753846153846,0.31480153846153847
1,0.39812000000000003,0.28919923076923076,0.4433607692307692,0.36465384615384616
1,0.4005153846153846,0.2712076923076923,0.4477607692307693,0.3144876923076923
1,0.33077769230769233,0.23963307692307695,0.3582276923076923,0.23116384615384614
1,0.26047923076923074,0.26782307692307694,0.2963853846153846,0.2398930769230769
1,0.2643030769230769,0.34309384615384614,0.30725538461538465,0.32968000000000003
1,0.15012384615384616,0.37279999999999996,0.18904923076923077,0.3542769230769231
1,0.2161953846153846,0.3322515384615385,0.11981846153846154,0.09151153846153846
1,0.27355307692307695,0.48326692307692304,0.3180076923076923,0.5042346153846153
1,0.6835784615384616,0.41880000000000006,0.5045938461538462,0.45755999999999997
1,0.14719230769230768,0.5751284615384615,0.05764153846153846,0.5909423076923077
1,0.16505923076923076,0.61463,0.30195076923076924,0.6012553846153845
1,0.13986692307692308,0.6776776923076923,0.11630769230769229,0.6961615384615385
1,0.18135384615384614,0.8475615384615384,0.20649923076923077,0.8335
1,0.1376923076923077,0.8938461538461538,0.12692307692307692,0.8692307692307693
1,0.15538461538461537,0.9715384615384616,0.15153846153846154,1.0103846153846154
1,0.18634615384615386,1.0398076923076922,0.17461538461538462,1.0323076923076924
1,0.4454792307692308,0.9334461538461538,0.5654484615384615,0.9961000000000001
1,0.3911515384615385,0.9702230769230769,0.4158630769230769,0.9698
1,0.28742,0.940523076923077,0.4559723076923077,0.9984615384615385
1,0.6269323076923077,0.9734923076923077,0.6472653846153846,0.9764153846153846
1,0.8861769230769231,0.9256076923076922,0.8139769230769232,0.8957999999999999
1,0.9220846153846154,0.7338107692307692,0.8075692307692307,0.9867153846153847
1,0.9573615384615384,0.7775076923076923,0.8420923076923077,0.7557269230769231
1,0.7791307692307692,0.9249461538461539,0.7668369230769231,0.8673846153846153
1,0.8843769230769232,0.6062953846153846,0.7959307692307692,0.5874107692307693
1,0.8481769230769232,0.711323076923077,0.7436723076923077,0.6936846153846153
1,0.4720292307692308,0.7839846153846154,0.5381684615384615,0.723376923076923
1,0.523113076923077,0.7773076923076923,0.4250753846153846,0.7531430769230769
1,0.5894407692307693,0.7338176923076922,0.5112930769230769,0.7355523076923076
1,0.6036107692307692,0.7809692307692307,0.5986784615384616,0.7105876923076924
1,0.5196184615384616,0.3744853846153846,0.49690153846153845,0.4544830769230769
1,0.4394938461538461,0.3637976923076923,0.36572307692307693,0.42325846153846153
1,0.31267,0.38915923076923076,0.34272307692307696,0.4155615384615385
1,0.4850646153846153,0.7136084615384616,0.42927846153846155,0.7130938461538462
1,0.48864538461538465,0.8608461538461538,0.37704615384615386,0.8611076923076924
1,0.5137338461538462,0.6436253846153845,0.4584561538461539,0.7296015384615384
1,0.6402561538461539,0.7867153846153846,0.65,0.683076923076923
1,0.7534038461538461,0.8533,0.6907038461538462,0.9083692307692308
1,0.4301530769230769,0.42808,0.5276707692307692,0.46986769230769226
1,0.7190792307692307,0.34904538461538465,0.6898830769230769,0.3953653846153846
1,0.18504076923076923,0.2581930769230769,0.23428923076923078,0.24878230769230766
1,0.10246230769230769,0.21041384615384617,0.1117153846153846,0.34673076923076923
1,0.8532153846153847,0.9865923076923077,0.8130076923076923,0.9950461538461538
1,0.7233200000000001,0.9478153846153847,0.6748646153846154,0.9644846153846153
1,0.6472653846153846,0.9763384615384616,0.6277530769230769,0.9841076923076922
1,0.5860938461538462,0.9327846153846153,0.5698861538461538,0.9710384615384615
1,0.5654484615384615,0.9961000000000001,0.531963076923077,0.9923846153846153
1,0.34065153846153845,0.9527538461538461,0.3089153846153846,0.9463999999999999
1,0.20649923076923077,0.8335,0.1914223076923077,0.8391
1,0.18955538461538463,0.8004307692307692,0.18154923076923077,0.7978846153846154
1,0.2845307692307692,0.6763284615384615,0.2659669230769231,0.685853076923077
1,0.3311953846153846,0.6469546153846154,0.3171415384615385,0.64812
1,0.3004123076923077,0.6043323076923076,0.14653384615384615,0.6587169230769231
1,0.05764615384615385,0.5909692307692308,0.04159230769230769,0.6199130769230768
1,0.16723846153846153,0.6939223076923078,0.13826153846153846,0.7225576923076923
1,0.42927846153846155,0.7130938461538462,0.41055153846153847,0.7232961538461539
1,0.5381684615384615,0.723376923076923,0.4741376923076923,0.7326253846153846
1,0.5625215384615385,0.7733692307692308,0.44062153846153845,0.7996923076923076
1,0.5986784615384616,0.7105876923076924,0.5585476923076923,0.7320092307692307
1,0.7254176923076923,0.5801323076923077,0.7077307692307692,0.5857638461538462
1,0.9150461538461538,0.6537584615384615,0.8804538461538461,0.6637307692307692
1,0.7615023076923076,0.6266284615384615,0.7334761538461538,0.6142507692307692
1,0.6719499999999999,0.4350923076923077,0.60692,0.4042892307692308
1,0.6898830769230769,0.3953653846153846,0.6769615384615384,0.39311153846153846
1,0.7852769230769231,0.4847130769230769,0.7183576923076923,0.48748153846153847
1,0.7351738461538462,0.43420230769230767,0.7068546153846154,0.45566153846153845
1,0.5122861538461538,0.4806369230769231,0.53408,0.46608153846153844
1,0.2621730769230769,0.39229923076923073,0.2296015384615385,0.40269769230769226
1,0.3153776923076923,0.41904692307692304,0.2808446153846154,0.39156769230769234
1,0.52619,0.3694546153846154,0.441846923076923,0.36732461538461536
1,0.4433607692307692,0.36465384615384616,0.3875923076923077,0.37576
1,0.4477607692307693,0.3144876923076923,0.4156084615384616,0.3958176923076923
1,0.38129,0.2923276923076923,0.36011846153846155,0.2911238461538462
1,0.2963853846153846,0.2398930769230769,0.26424,0.25861
1,0.23428923076923078,0.24878230769230766,0.19602692307692307,0.25635846153846154
1,0.12524384615384615,0.11061923076923078,0.11359153846153847,0.10593076923076923
1,0.23428923076923078,0.24878230769230766,0.19602692307692307,0.25635846153846154
1,0.26772615384615384,0.14953153846153847,0.24625846153846156,0.1609
1,0.3998530769230769,0.11446923076923077,0.34587923076923077,0.13852153846153847
1,0.4634869230769231,0.07635692307692307,0.38458615384615386,0.09047153846153846
1,0.4940361538461538,0.08335923076923077,0.46291461538461537,0.08413384615384616
1,0.7261469230769231,0.13494076923076923,0.7050692307692308,0.13194461538461538
1,0.7190753846153847,0.17974615384615383,0.6902069230769231,0.19419384615384616
1,0.9026076923076923,0.12023769230769231,0.8620384615384616,0.22461153846153847
1,0.865123076923077,0.2524484615384615,0.8142153846153847,0.2507884615384615
1,0.8485769230769231,0.3446792307692308,0.8373076923076923,0.3486861538461538
1,0.7568199999999999,0.3033046153846154,0.7115538461538461,0.2917476923076923
1,0.7588046153846154,0.24739000000000003,0.7471561538461539,0.25387461538461537
1,0.8190846153846153,0.14077076923076923,0.7804923076923077,0.1387969230769231
1,0.7794923076923077,0.19717846153846152,0.7578792307692308,0.2033023076923077
1,0.6364692307692308,0.2853915384615385,0.5858330769230768,0.3003130769230769
2,0.11953384615384616,0.1072823076923077,0.1019323076923077,0.11740153846153847
2,0.07328292307692308,0.22584846153846155,0.0659073846153846,0.2268407692307692
2,0.11605076923076924,0.2725984615384615,0.11114923076923076,0.28710615384615384
2,0.1642423076923077,0.26640153846153847,0.13947230769230767,0.2506769230769231
2,0.09869384615384615,0.37970384615384617,0.08538538461538461,0.37612923076923077
2,0.10875384615384615,0.46492923076923076,0.05248884615384616,0.4575461538461538
2,0.12302461538461537,0.5716207692307692,0.0952823076923077,0.5908723076923077
2,0.1348023076923077,0.6511061538461539,0.11855769230769231,0.6582523076923077
2,0.13655692307692308,0.7239753846153846,0.12692153846153845,0.7288084615384616
2,0.20244692307692305,0.7410238461538462,0.18324307692307693,0.7352707692307692
2,0.20079615384615387,0.7894,0.1916546153846154,0.8112692307692309
2,0.25385615384615384,0.8485461538461537,0.23133692307692308,0.8330153846153847
2,0.21589692307692307,0.9133769230769232,0.18323769230769232,0.9343923076923077
2,0.28867461538461536,0.921723076923077,0.27588384615384615,0.9258769230769232
2,0.33101615384615385,0.8649692307692308,0.29545923076923075,0.8646615384615384
2,0.34019307692307693,0.8067923076923076,0.29659461538461535,0.8317153846153846
2,0.2971238461538462,0.7626446153846154,0.2601807692307692,0.7565000000000001
2,0.27555769230769234,0.6938169230769231,0.2523623076923077,0.7068138461538461
2,0.24762846153846152,0.57086,0.21819076923076924,0.59249
2,0.26702923076923074,0.6075630769230769,0.2466907692307692,0.6132461538461539
2,0.31260846153846156,0.6267738461538462,0.27424923076923075,0.6199284615384616
2,0.35058076923076925,0.6549707692307692,0.32286076923076923,0.68006
2,0.3762238461538462,0.7620376923076924,0.3492769230769231,0.7672523076923077
2,0.38732692307692307,0.7367976923076923,0.37434615384615383,0.7436699999999999
2,0.1934723076923077,0.5487507692307693,0.11076153846153847,0.5550938461538462
2,0.18864615384615385,0.4857923076923077,0.14354076923076925,0.5081284615384616
2,0.16880076923076923,0.4172192307692308,0.18195538461538463,0.40832230769230765
2,0.23434384615384615,0.3836392307692308,0.22365230769230768,0.38659076923076924
2,0.1417,0.3452630769230769,0.12546846153846156,0.33862615384615385
2,0.11605076923076924,0.2725984615384615,0.11114923076923076,0.28710615384615384
2,0.21988846153846156,0.28268923076923075,0.20934,0.28932076923076927
2,0.2534515384615385,0.3082323076923077,0.2269592307692308,0.3154176923076923
2,0.22212307692307692,0.1991269230769231,0.20010846153846154,0.20552307692307692
2,0.2968961538461538,0.1611876923076923,0.27561461538461535,0.15382
2,0.3824107692307692,0.19302615384615385,0.3646238461538462,0.18966
2,0.35276538461538465,0.14140846153846154,0.3486823076923077,0.13521153846153847
2,0.44946384615384616,0.07251253846153846,0.42842153846153846,0.05642876923076923
2,0.5066638461538462,0.18462076923076923,0.46525999999999995,0.18896384615384615
2,0.422953076923077,0.3090669230769231,0.37555,0.3081038461538462
2,0.44652461538461535,0.4218892307692308,0.3654423076923077,0.4803092307692308
2,0.29609615384615384,0.4493130769230769,0.26631923076923075,0.4405792307692308
2,0.3027238461538462,0.4843046153846154,0.28334923076923074,0.4916676923076923
2,0.38289384615384614,0.5207623076923077,0.33266076923076926,0.5050461538461538
2,0.4496930769230769,0.6318430769230768,0.3612984615384615,0.6520453846153846
2,0.38732692307692307,0.7367976923076923,0.37434615384615383,0.7436699999999999
2,0.3762238461538462,0.7620376923076924,0.3492769230769231,0.7672523076923077
2,0.3880815384615384,0.8380384615384616,0.34715,0.8469384615384615
2,0.3682861538461538,0.9757384615384616,0.3495123076923077,0.9748999999999999
2,0.4044823076923077,0.9413999999999999,0.39578307692307696,0.9468538461538463
2,0.4514984615384615,0.9275615384615384,0.4170138461538462,0.9224846153846153
2,0.4701,0.8674769230769231,0.42346846153846157,0.8891230769230768
2,0.50856,0.7742,0.44340538461538465,0.7707307692307692
2,0.5242269230769231,0.7397069230769231,0.4942353846153846,0.778323076923077
2,0.5938461538461538,0.7940384615384616,0.5012346153846154,0.8065615384615384
2,0.5066838461538461,0.6485469230769231,0.41389000000000004,0.6647638461538461
2,0.46270153846153844,0.5862246153846153,0.3775192307692308,0.5913430769230769
2,0.48431769230769234,0.5448592307692308,0.43560846153846156,0.5233153846153846
2,0.5705246153846154,0.47143153846153846,0.4476776923076923,0.48080461538461544
2,0.48412307692307693,0.4195430769230769,0.42617923076923075,0.41427615384615385
2,0.5270676923076923,0.2955492307692308,0.47813846153846157,0.3182138461538461
2,0.5662015384615384,0.3074476923076923,0.5153976923076924,0.32758846153846155
2,0.5736615384615384,0.11689846153846153,0.5582984615384615,0.11222461538461538
2,0.6263292307692307,0.20106846153846156,0.5770761538461538,0.2007753846153846
2,0.5736615384615384,0.11689846153846153,0.5582984615384615,0.11222461538461538
2,0.6603276923076924,0.24043461538461539,0.6405407692307692,0.25012307692307695
2,0.707103076923077,0.24388076923076923,0.66752,0.23842076923076924
2,0.786823076923077,0.2332253846153846,0.71337,0.26012538461538465
2,0.7171153846153846,0.34133153846153846,0.7044992307692308,0.33175461538461537
2,0.8266230769230768,0.13345153846153845,0.7960153846153846,0.14394384615384617
2,0.8999692307692307,0.1070376923076923,0.8786384615384616,0.10733076923076923
2,0.8951000000000001,0.15023153846153844,0.8662076923076922,0.14999846153846152
2,0.8618769230769231,0.22826999999999997,0.8163846153846154,0.24826923076923077
2,0.8144923076923076,0.32178538461538464,0.8098923076923076,0.3199607692307692
2,0.8012384615384615,0.43625923076923073,0.7754846153846153,0.44370923076923074
2,0.8748153846153847,0.4201123076923077,0.841376923076923,0.43363615384615384
2,0.888023076923077,0.3736369230769231,0.8835846153846154,0.3821907692307692
2,0.9111,0.2751415384615385,0.9078615384615385,0.2705469230769231
2,0.9273076923076923,0.46983846153846154,0.895723076923077,0.46255615384615384
2,0.8886461538461539,0.48166384615384616,0.8456846153846155,0.47766
2,0.8382076923076923,0.509626923076923,0.7581446153846153,0.5346584615384615
2,0.8390538461538462,0.5463699999999999,0.73198,0.5570030769230769
2,0.7377961538461538,0.586783076923077,0.6884876923076924,0.6106953846153846
2,0.7343207692307692,0.6458784615384616,0.6609969230769231,0.6522723076923077
2,0.7743769230769231,0.6440861538461539,0.7512461538461539,0.656216923076923
2,0.8182769230769231,0.6684169230769231,0.7869384615384615,0.6628707692307693
2,0.8822538461538462,0.6285792307692308,0.8212615384615385,0.6389900000000001
2,0.934,0.5915823076923077,0.8706538461538461,0.585753076923077
2,0.8835230769230769,0.7139930769230769,0.8588461538461538,0.7154653846153847
2,0.9277692307692307,0.72736,0.9014846153846154,0.7407184615384615
2,0.8207153846153846,0.7653407692307692,0.7612461538461538,0.8052
2,0.6388607692307693,0.7426415384615385,0.5935769230769231,0.7349607692307693
2,0.7015669230769231,0.7766692307692308,0.6701484615384615,0.790123076923077
2,0.762783076923077,0.8148846153846153,0.6823692307692308,0.8402307692307692
2,0.7084707692307692,0.8673153846153846,0.6874315384615384,0.8869846153846154
2,0.8668076923076923,0.8562615384615385,0.8160846153846154,0.8352153846153846
2,0.9316538461538463,0.8531461538461538,0.9049076923076924,0.8585692307692309
2,0.8296615384615385,0.8858769230769231,0.8082615384615385,0.8934769230769231
2,0.9216076923076922,0.9218846153846154,0.8981153846153845,0.9148076923076923
2,0.7798384615384615,0.9615923076923076,0.7593215384615385,0.9626692307692308
2,0.6431569230769231,0.9649153846153847,0.625,0.9603769230769231
2,0.6875223076923077,0.9582,0.6755823076923076,0.9709076923076924
2,0.5698753846153846,0.9275538461538461,0.5581261538461538,0.9242538461538461
2,0.5291369230769231,0.8821384615384615,0.4761884615384615,0.9494230769230769
3,0.12212846153846153,0.10963769230769231,0.10518461538461539,0.12271923076923076
3,0.19471230769230768,0.08625461538461539,0.1517776923076923,0.09546615384615384
3,0.2231830769230769,0.11925615384615383,0.09751538461538461,0.11579615384615384
3,0.2801546153846154,0.09193846153846154,0.25409384615384617,0.12749
3,0.3350984615384615,0.16799,0.2617153846153846,0.14643846153846155
3,0.3751330769230769,0.09328538461538462,0.3405692307692308,0.08062076923076923
3,0.43105076923076924,0.09949153846153846,0.4317746153846154,0.06783384615384615
3,0.5459569230769231,0.09971307692307693,0.4023353846153846,0.22549384615384616
3,0.6308207692307692,0.08247076923076924,0.6138184615384615,0.07796076923076924
3,0.6126746153846153,0.19303615384615386,0.5722192307692308,0.2146446153846154
3,0.6580415384615385,0.13151461538461537,0.6192169230769231,0.1158523076923077
3,0.6672953846153846,0.16098153846153848,0.6333146153846153,0.24481230769230766
3,0.7928923076923077,0.15895076923076923,0.7192515384615384,0.1419623076923077
3,0.8576769230769231,0.17446307692307692,0.8497769230769231,0.18014076923076922
3,0.9108307692307692,0.1913030769230769,0.8842615384615384,0.19164307692307692
3,0.8615384615384616,0.27813,0.7770615384615385,0.3049515384615385
3,0.7708846153846154,0.2456876923076923,0.6764715384615385,0.2814384615384615
3,0.6172776923076924,0.2941723076923077,0.6007738461538461,0.29827
3,0.7156276923076923,0.21139461538461538,0.5698023076923078,0.28538923076923073
3,0.5769992307692308,0.24208615384615384,0.5161784615384616,0.28716384615384616
3,0.4742753846153846,0.23364076923076924,0.4654261538461538,0.2563092307692308
3,0.40206,0.2766623076923077,0.3784292307692308,0.27287538461538463
3,0.3989615384615384,0.2920469230769231,0.3284,0.2767476923076923
3,0.2630876923076923,0.2634153846153846,0.2361376923076923,0.2614838461538461
3,0.3135576923076923,0.3855330769230769,0.30851,0.3842053846153846
3,0.26595153846153846,0.33873,0.23387461538461538,0.34024461538461537
3,0.18490153846153848,0.3149846153846154,0.17657923076923077,0.31666923076923076
3,0.1760330769230769,0.2753907692307692,0.16549923076923076,0.2549669230769231
3,0.19368923076923075,0.255,0.18088384615384615,0.2703515384615385
3,0.14339538461538462,0.24093384615384617,0.10446153846153847,0.26573615384615384
3,0.15150769230769232,0.36687,0.13094153846153844,0.37266153846153843
3,0.16801307692307693,0.48420384615384615,0.18519923076923075,0.5047476923076923
3,0.16318846153846156,0.60872,0.09273846153846153,0.6056461538461538
3,0.13733384615384614,0.6714176923076923,0.10423076923076922,0.23086153846153845
3,0.08153846153846153,0.6607692307692308,0.10576923076923077,0.6221792307692308
3,0.27955692307692304,0.600426923076923,0.2612023076923077,0.6064553846153846
3,0.24552076923076924,0.5711023076923076,0.18878999999999999,0.5966707692307692
3,0.4815753846153846,0.7120507692307693,0.36729153846153845,0.6879715384615385
3,0.41952,0.7098130769230769,0.37244,0.7239730769230769
3,0.3381338461538462,0.7073953846153846,0.34290230769230773,0.7123546153846154
3,0.2412346153846154,0.7205707692307692,0.22365384615384615,0.18504615384615386
3,0.36864,0.8410076923076922,0.27510153846153845,0.8423384615384615
3,0.3255946153846154,0.8978307692307693,0.30890615384615383,0.8848923076923076
3,0.2810615384615385,0.9361307692307692,0.3273676923076923,0.9879615384615384
3,0.11555384615384616,0.7887,0.12743846153846153,0.7724846153846154
3,0.07906384615384615,0.8232076923076924,0.06212307692307693,0.9040653846153847
3,0.570993076923077,0.8281769230769231,0.38669615384615386,0.9030384615384616
3,0.6785469230769231,0.7808076923076923,0.6435007692307693,0.7961076923076924
3,0.6621507692307693,0.7479315384615385,0.6001661538461539,0.7588361538461538
3,0.7254930769230769,0.7205538461538462,0.6929046153846153,0.7290307692307693
3,0.5322884615384615,0.8738153846153847,0.52448,0.7618861538461539
3,0.5186976923076924,0.7763307692307693,0.4860184615384615,0.7688092307692308
3,0.5855284615384615,0.7336584615384615,0.5155384615384616,0.7700415384615384
3,0.6633746153846154,0.70136,0.5524638461538461,0.7654261538461539
3,0.6621507692307693,0.7479315384615385,0.6040123076923077,0.7657592307692307
3,0.67498,0.6484869230769231,0.6040153846153846,0.7280384615384615
3,0.6633746153846154,0.70136,0.5886276923076923,0.7234515384615384
